step,prompt,category,avg_good_prob,avg_bad_prob,log_ratio,correct,timestamp
30000,Le contraire de chaud est,semantic,0.000000,0.000000,0.0000,True,2025-12-25T00:04:35.736730
30000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,False,2025-12-25T00:04:35.736734
30000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.1616,False,2025-12-25T00:04:35.736738
30000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,-0.0004,False,2025-12-25T00:04:35.736742
31000,2 + 2 =,arithmetic,0.000009,0.009665,-6.9972,False,2025-12-25T00:21:29.805467
31000,5 + 3 =,arithmetic,0.000000,0.000008,-10.7545,False,2025-12-25T00:21:29.805472
31000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-25T00:21:29.805475
31000,Le soleil se lève à l',knowledge,0.000000,0.000000,-0.0002,False,2025-12-25T00:21:29.805479
31000,Le contraire de chaud est,semantic,0.000000,0.000000,0.0000,True,2025-12-25T00:21:29.805484
31000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,True,2025-12-25T00:21:29.805487
31000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0005,False,2025-12-25T00:21:29.805491
31000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,-0.0000,False,2025-12-25T00:21:29.805495
32000,2 + 2 =,arithmetic,0.000045,0.008003,-5.1715,False,2025-12-25T00:38:23.820587
32000,5 + 3 =,arithmetic,0.000000,0.000003,-4.8126,False,2025-12-25T00:38:23.820592
32000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-25T00:38:23.820596
32000,Le soleil se lève à l',knowledge,0.000000,0.000000,-1.2145,False,2025-12-25T00:38:23.820599
32000,Le contraire de chaud est,semantic,0.000000,0.000000,0.0000,True,2025-12-25T00:38:23.820604
32000,Le contraire de grand est,semantic,0.000000,0.000000,0.0000,False,2025-12-25T00:38:23.820607
32000,Chien est à chiot comme chat est à,analogy,0.000000,0.000000,0.0017,False,2025-12-25T00:38:23.820611
32000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,0.0000,False,2025-12-25T00:38:23.820615
33000,2 + 2 =,arithmetic,0.000067,0.010534,-5.0617,False,2025-12-25T00:55:18.520782
33000,5 + 3 =,arithmetic,0.000000,0.000002,-7.2095,False,2025-12-25T00:55:18.520786
33000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-25T00:55:18.520790
33000,Le soleil se lève à l',knowledge,0.000000,0.000000,0.0005,True,2025-12-25T00:55:18.520794
33000,Le contraire de chaud est,semantic,0.000000,0.000000,0.0000,True,2025-12-25T00:55:18.520798
33000,Le contraire de grand est,semantic,0.000000,0.000000,-0.0000,False,2025-12-25T00:55:18.520802
33000,Chien est à chiot comme chat est à,analogy,0.000005,0.000002,1.0986,False,2025-12-25T00:55:18.520805
33000,Roi est à reine comme homme est à,analogy,0.000000,0.000000,-0.0000,False,2025-12-25T00:55:18.520809
34000,2 + 2 =,arithmetic,0.000012,0.001601,-4.9026,False,2025-12-25T01:12:12.765995
34000,5 + 3 =,arithmetic,0.000000,0.000001,-5.5167,False,2025-12-25T01:12:12.766001
34000,La capitale de la France est,knowledge,0.000000,0.000000,0.0000,True,2025-12-25T01:12:12.766004
34000,Le soleil se lève à l',knowledge,0.000000,0.000000,1.4703,True,2025-12-25T01:12:12.766008
