step,prompt,category,avg_good_prob,avg_bad_prob,log_ratio,correct,timestamp
3000,2 + 2 =,arithmetic,0.000013,0.000000,6.0829,True,2025-12-24T16:23:31.228065
3000,5 + 3 =,arithmetic,0.000000,0.000000,6.2419,True,2025-12-24T16:23:31.228072
3000,10 - 4 =,arithmetic,0.000000,0.000140,-13.3650,False,2025-12-24T16:23:31.228076
3000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0076,False,2025-12-24T16:23:31.228081
3000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T16:23:31.228085
3000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T16:23:31.228089
3000,Water freezes at,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T16:23:31.228094
3000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T16:23:31.228097
3000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T16:23:31.228102
3000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T16:23:31.228105
3000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T16:23:31.228109
4000,2 + 2 =,arithmetic,0.000000,0.000000,0.0034,True,2025-12-24T16:40:29.017318
4000,5 + 3 =,arithmetic,0.000001,0.000002,-1.3163,False,2025-12-24T16:40:29.017324
4000,10 - 4 =,arithmetic,0.000007,0.000025,-1.2081,False,2025-12-24T16:40:29.017327
4000,3 x 3 =,arithmetic,0.000000,0.000000,-3.4071,False,2025-12-24T16:40:29.017331
4000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T16:40:29.017335
4000,The sun rises in the,knowledge,0.000000,0.000000,0.7378,True,2025-12-24T16:40:29.017339
4000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T16:40:29.017342
4000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T16:40:29.017346
4000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T16:40:29.017350
4000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T16:40:29.017354
4000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T16:40:29.017357
5000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0029,False,2025-12-24T16:57:27.120119
5000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T16:57:27.120125
5000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T16:57:27.120129
5000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T16:57:27.120133
5000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T16:57:27.120136
5000,The sun rises in the,knowledge,0.000000,0.000000,-0.0582,False,2025-12-24T16:57:27.120140
5000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T16:57:27.120144
5000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T16:57:27.120148
5000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T16:57:27.120151
5000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T16:57:27.120155
5000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T16:57:27.120158
6000,2 + 2 =,arithmetic,0.000001,0.000056,-3.9214,False,2025-12-24T17:14:24.828893
6000,5 + 3 =,arithmetic,0.000000,0.000000,-1.2390,False,2025-12-24T17:14:24.828900
6000,10 - 4 =,arithmetic,0.000000,0.000000,1.9254,True,2025-12-24T17:14:24.828904
6000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0082,False,2025-12-24T17:14:24.828908
6000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T17:14:24.828912
6000,The sun rises in the,knowledge,0.000000,0.000000,-0.0019,False,2025-12-24T17:14:24.828916
6000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T17:14:24.828920
6000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T17:14:24.828923
6000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T17:14:24.828927
6000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T17:14:24.828931
6000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T17:14:24.828935
7000,2 + 2 =,arithmetic,0.000000,0.000000,2.7866,True,2025-12-24T17:31:22.334123
7000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0025,False,2025-12-24T17:31:22.334128
7000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T17:31:22.334133
7000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T17:31:22.334137
7000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T17:31:22.334141
7000,The sun rises in the,knowledge,0.000000,0.000000,-0.0073,False,2025-12-24T17:31:22.334145
7000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T17:31:22.334149
7000,The opposite of hot is,semantic,0.000000,0.000000,-0.0000,False,2025-12-24T17:31:22.334152
7000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T17:31:22.334156
7000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T17:31:22.334160
7000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T17:31:22.334163
8000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0009,False,2025-12-24T17:48:19.792534
8000,5 + 3 =,arithmetic,0.000000,0.000000,-0.1653,False,2025-12-24T17:48:19.792540
8000,10 - 4 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T17:48:19.792544
8000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0002,False,2025-12-24T17:48:19.792548
8000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T17:48:19.792552
8000,The sun rises in the,knowledge,0.000000,0.000000,-0.0124,False,2025-12-24T17:48:19.792556
8000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T17:48:19.792560
8000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T17:48:19.792563
8000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T17:48:19.792567
8000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T17:48:19.792571
8000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T17:48:19.792575
9000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0001,False,2025-12-24T18:05:17.209243
9000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0081,False,2025-12-24T18:05:17.209249
9000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T18:05:17.209253
9000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T18:05:17.209257
9000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T18:05:17.209261
9000,The sun rises in the,knowledge,0.000000,0.000000,-0.0410,False,2025-12-24T18:05:17.209265
9000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T18:05:17.209270
9000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T18:05:17.209273
9000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T18:05:17.209277
9000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T18:05:17.209280
9000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T18:05:17.209284
10000,2 + 2 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T18:22:14.409879
10000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0001,False,2025-12-24T18:22:14.409885
10000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0001,False,2025-12-24T18:22:14.409889
10000,3 x 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T18:22:14.409893
10000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T18:22:14.409896
10000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T18:22:14.409900
10000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T18:22:14.409904
10000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T18:22:14.409908
10000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T18:22:14.409912
10000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T18:22:14.409915
10000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T18:22:14.409919
11000,2 + 2 =,arithmetic,0.000000,0.000000,1.4969,True,2025-12-24T18:39:11.317858
11000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0095,False,2025-12-24T18:39:11.317863
11000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T18:39:11.317867
11000,3 x 3 =,arithmetic,0.000000,0.000000,0.0087,True,2025-12-24T18:39:11.317871
11000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T18:39:11.317875
11000,The sun rises in the,knowledge,0.000000,0.000000,-0.0002,False,2025-12-24T18:39:11.317878
11000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T18:39:11.317882
11000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T18:39:11.317886
11000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T18:39:11.317890
11000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T18:39:11.317893
11000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-24T18:39:11.317897
12000,2 + 2 =,arithmetic,0.000000,0.000000,0.0003,True,2025-12-24T18:56:09.032927
12000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T18:56:09.032932
12000,10 - 4 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T18:56:09.032936
12000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T18:56:09.032940
12000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T18:56:09.032944
12000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T18:56:09.032947
12000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T18:56:09.032951
12000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T18:56:09.032955
12000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T18:56:09.032958
12000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T18:56:09.032962
12000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T18:56:09.032965
13000,2 + 2 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T19:13:08.271792
13000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T19:13:08.271799
13000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T19:13:08.271803
13000,3 x 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T19:13:08.271806
13000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T19:13:08.271810
13000,The sun rises in the,knowledge,0.000000,0.000000,-0.0001,False,2025-12-24T19:13:08.271814
13000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T19:13:08.271818
13000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T19:13:08.271822
13000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T19:13:08.271826
13000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T19:13:08.271830
13000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T19:13:08.271833
14000,2 + 2 =,arithmetic,0.000000,0.000000,0.0000,False,2025-12-24T19:33:30.144777
14000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T19:33:30.144783
14000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T19:33:30.144787
14000,3 x 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T19:33:30.144791
14000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T19:33:30.144795
14000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T19:33:30.144799
14000,Water freezes at,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T19:33:30.144803
14000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T19:33:30.144807
14000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T19:33:30.144812
14000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,True,2025-12-24T19:33:30.144817
14000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-24T19:33:30.144820
15000,2 + 2 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T19:50:40.869290
15000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T19:50:40.869296
15000,10 - 4 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T19:50:40.869300
15000,3 x 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T19:50:40.869304
15000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T19:50:40.869307
15000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T19:50:40.869311
15000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T19:50:40.869314
15000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T19:50:40.869318
15000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T19:50:40.869322
15000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T19:50:40.869325
15000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-24T19:50:40.869329
16000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T20:07:37.658309
16000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T20:07:37.658317
16000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T20:07:37.658323
16000,3 x 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T20:07:37.658329
16000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T20:07:37.658335
16000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T20:07:37.658341
16000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T20:07:37.658344
16000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T20:07:37.658348
16000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T20:07:37.658351
16000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T20:07:37.658355
16000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-24T20:07:37.658358
17000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0158,False,2025-12-24T20:24:35.055026
17000,5 + 3 =,arithmetic,0.000000,0.000000,0.6917,True,2025-12-24T20:24:35.055033
17000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T20:24:35.055037
17000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T20:24:35.055041
17000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T20:24:35.055044
17000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T20:24:35.055048
17000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T20:24:35.055052
17000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T20:24:35.055056
17000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T20:24:35.055060
17000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T20:24:35.055063
17000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T20:24:35.055067
18000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0071,False,2025-12-24T20:41:31.537130
18000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T20:41:31.537136
18000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T20:41:31.537140
18000,3 x 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T20:41:31.537143
18000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T20:41:31.537147
18000,The sun rises in the,knowledge,0.000000,0.000000,-0.1660,False,2025-12-24T20:41:31.537151
18000,Water freezes at,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T20:41:31.537155
18000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T20:41:31.537158
18000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T20:41:31.537162
18000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T20:41:31.537166
18000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T20:41:31.537169
19000,2 + 2 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T20:58:27.722501
19000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T20:58:27.722506
19000,10 - 4 =,arithmetic,0.000000,0.000000,0.0000,False,2025-12-24T20:58:27.722510
19000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T20:58:27.722513
19000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T20:58:27.722517
19000,The sun rises in the,knowledge,0.000000,0.000000,-0.0896,False,2025-12-24T20:58:27.722521
19000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T20:58:27.722525
19000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T20:58:27.722528
19000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T20:58:27.722532
19000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T20:58:27.722535
19000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T20:58:27.722539
20000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0001,False,2025-12-24T21:15:24.302678
20000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T21:15:24.302684
20000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T21:15:24.302688
20000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T21:15:24.302692
20000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T21:15:24.302696
20000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T21:15:24.302699
20000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T21:15:24.302703
20000,The opposite of hot is,semantic,0.000000,0.000000,-0.0000,False,2025-12-24T21:15:24.302707
20000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T21:15:24.302711
20000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T21:15:24.302714
20000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-24T21:15:24.302718
21000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T21:32:20.381716
21000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T21:32:20.381721
21000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T21:32:20.381725
21000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T21:32:20.381729
21000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T21:32:20.381733
21000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T21:32:20.381737
21000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T21:32:20.381741
21000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T21:32:20.381744
21000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T21:32:20.381748
21000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T21:32:20.381751
21000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-24T21:32:20.381755
22000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T21:49:17.144286
22000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T21:49:17.144292
22000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T21:49:17.144296
22000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T21:49:17.144299
22000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T21:49:17.144303
22000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T21:49:17.144307
22000,Water freezes at,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T21:49:17.144311
22000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T21:49:17.144314
22000,The opposite of big is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T21:49:17.144318
22000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T21:49:17.144322
22000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-24T21:49:17.144325
23000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:06:13.015421
23000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,True,2025-12-24T22:06:13.015427
23000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:06:13.015431
23000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:06:13.015435
23000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T22:06:13.015439
23000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T22:06:13.015443
23000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T22:06:13.015447
23000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T22:06:13.015450
23000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T22:06:13.015454
23000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T22:06:13.015458
23000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T22:06:13.015462
24000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:23:08.265611
24000,5 + 3 =,arithmetic,0.000000,0.000000,0.0000,False,2025-12-24T22:23:08.265629
24000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:23:08.265633
24000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:23:08.265637
24000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T22:23:08.265641
24000,The sun rises in the,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T22:23:08.265646
24000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T22:23:08.265649
24000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T22:23:08.265653
24000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T22:23:08.265657
24000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T22:23:08.265660
24000,King is to queen as man is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T22:23:08.265664
25000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:40:03.646714
25000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:40:03.646720
25000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:40:03.646725
25000,3 x 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:40:03.646729
25000,The capital of France is,knowledge,0.000000,0.000000,0.0000,False,2025-12-24T22:40:03.646732
25000,The sun rises in the,knowledge,0.000000,0.000000,-0.0000,False,2025-12-24T22:40:03.646736
25000,Water freezes at,knowledge,0.000000,0.000000,0.0000,True,2025-12-24T22:40:03.646740
25000,The opposite of hot is,semantic,0.000000,0.000000,0.0000,False,2025-12-24T22:40:03.646744
25000,The opposite of big is,semantic,0.000000,0.000000,0.0000,True,2025-12-24T22:40:03.646748
25000,Dog is to puppy as cat is to,analogy,0.000000,0.000000,0.0000,False,2025-12-24T22:40:03.646752
25000,King is to queen as man is to,analogy,0.000000,0.000000,-0.0000,False,2025-12-24T22:40:03.646756
26000,2 + 2 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:56:58.775368
26000,5 + 3 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:56:58.775374
26000,10 - 4 =,arithmetic,0.000000,0.000000,-0.0000,False,2025-12-24T22:56:58.775378
